r_shoulder_range,l_shoulder_range,r_elbow_avg,l_elbow_avg,wrist_y_range,shoulder_asymmetry,torso_angle_mean,frames,label
13.318879774437104,8.800967601023054,174.19314748702354,170.47635734361174,74.0,0.3392111236025472,2.3677004919389155,14,low_range
7.510826317805982,13.77413068622009,173.94485094057933,174.0332370725507,65.0,0.4547150387269115,3.643363831071293,13,low_range
6.836993909867029,9.788447607281988,174.3484137795528,172.04018898485592,71.0,0.3015241860434808,2.720824445921611,11,low_range
4.400766635403379,10.078589392034615,173.24975243296092,174.50439574977185,67.0,0.5633549037247787,2.298208317510704,13,low_range
7.464544006137217,12.731704654409008,172.49547454351733,174.27490490980378,57.0,0.41370427536958027,2.0793149147859786,11,low_range
7.338824783104755,6.256632975880308,173.57770395413547,166.71570707925127,73.0,0.14746118611740672,2.488818327026114,11,low_range
7.258783415000416,12.76408423588483,173.39895006268642,172.21286293884228,70.0,0.43131185278508755,1.7864250399672332,13,low_range
5.626239106338424,8.081222373854796,108.83128192751064,112.75850705619472,128.0,0.3037886044887203,2.771005408180629,19,bent_elbow
10.033390343414773,12.386673967049575,102.56826972731334,106.72273565779977,127.0,0.18998511060312817,2.8928593362346535,15,bent_elbow
7.4561305830701485,19.636013075375434,142.13303956063618,146.66643048778425,121.0,0.6202828672781585,2.168819993735608,14,bent_elbow
7.500632176214069,4.950555729000385,133.8328654448919,135.10820267331343,122.0,0.3399815358631318,2.9151792947846005,13,bent_elbow
6.796046221610311,7.092577753303242,114.75315975239995,119.51827897281125,128.0,0.0,3.5318645548076435,15,bent_elbow
6.214141654712527,9.11289297207264,117.75228955640414,119.21527600787269,119.0,0.31809342282891084,3.5410505584701077,16,bent_elbow
9.75711673650791,8.14709651186342,124.33707185201858,122.46149064857345,125.0,0.16500983519243198,3.8434286664938786,13,bent_elbow
9.413668861113766,16.365864131474773,113.05347830272112,114.87003946719602,132.0,0.42479854497817615,3.8996933319409726,18,bent_elbow
9.09325174441372,11.765112241577256,119.51025697409219,121.31093746028091,129.0,0.22710029809331767,3.477869656766766,17,bent_elbow
10.993307795947892,12.821387468206858,105.18309183800424,107.01178844062518,131.0,0.142580487236038,3.747553053967821,15,bent_elbow
8.090232345729483,11.896995164930704,123.56813592337309,122.26404856125365,133.0,0.3199768316644007,3.7752492572699663,17,bent_elbow
7.935548463075943,12.53657489349144,113.7665208804324,109.00660320842309,130.0,0.367008251416756,3.4091899418413054,11,bent_elbow
8.339052036066835,8.990045177504264,113.80211502137833,111.7941203401455,132.0,0.0,3.6693572480636796,16,bent_elbow
13.664430448573288,10.199687418801574,96.26601152979497,95.1753825270511,130.0,0.2535592714830987,4.208245156286761,15,bent_elbow
9.554576341663122,12.51753168703263,113.44970534588688,115.11359003387697,128.0,0.23670444137472743,3.4832284942548037,14,bent_elbow
10.232422881748324,17.074617831723295,113.08977957195259,111.69439396918595,132.0,0.4007231680033688,3.5186347980340784,12,bent_elbow
7.396165823062429,10.405214970222644,114.96704573253314,118.67350282851211,127.0,0.2891866391777036,3.2891049312759573,15,bent_elbow
11.349126989157142,12.776355002892537,121.49927084655103,120.1371390319392,134.0,0.11170854390100099,3.7564755667981897,13,bent_elbow
6.888138519726283,10.030864864892404,115.80597695936575,113.1801950179429,134.0,0.3133056209505452,3.8076701276674556,19,bent_elbow
8.528428590238153,11.188360057911776,105.33135721765282,110.94298224437213,136.0,0.237740960597051,3.6489446950062865,16,bent_elbow
9.820477806382943,11.953111948993712,109.28211943825569,107.21836342931665,122.0,0.17841664595053905,3.3924118576028213,15,bent_elbow
